op_id,op_gender,post_id,post_text,post_type
57265377,M,363,Barack Obama's reckless nuclear deal is putting cheap political gain over American lives. The American people want to block this Administration's deal with Iran and so do I. Do you agree?,photo
57265377,M,364,I vehemently oppose this Administration's reckless nuclear deal. Any deal with Iran — a nation that the United States cut off diplomatic ties with 35 years ago — must protect America's interests at home and abroad. This deal doesn't come close.,photo
57265377,M,365,"Recently, self-proclaimed socialist Bernie Sanders topped Hillary Clinton in Iowa and New Hampshire. Hard-working Americans don't want or need another socialist in the White House. Do you agree?",photo
57265377,M,366,Facebook - Help us wish Roger a Texas-sized Happy Birthday!,photo
57265377,M,367,"""One of the worst days in America's history saw some of the bravest acts in Americans' history. We'll always honor the heroes of 9/11. And here at this hallowed place, we pledge that we will never forget their sacrifice."" - President George W. Bush",photo
57265377,M,368,"Yesterday, Iran's Supreme Leader Ayatollah Ali Khamenei called America the ""Great Satan"" and predicted Israel will be gone in 25 years. Is this really the type of leader Obama should make a dangerous nuclear deal with?",photo
57265377,M,369,"The #Iran nuclear deal takes center stage this week on the House Floor. As your Congressman, I will continue to fight against our president and his reckless efforts to enable a nuclear Iran. Help me tell Obama - No Deal!",photo
57265377,M,370,Awestruck at this amazing show of support for the Goforth family.,link
57265377,M,371,"The #Iran nuclear deal is set to take center stage as my colleagues and I return to the House Floor today. This deal will further enable a nuclear Iran and put millions of Americans at risk. As your Congressman, I will continue the fight to stop it.",link
57265377,M,372,"50,000 Facebook fans and counting! Thank you for your overwhelming support, Texas.",photo
57265377,M,373,"On this day in 1836, Sam Houston was elected president of the Republic of #Texas.",photo
57265377,M,374,#backtheblue,photo
57265377,M,375,"As we mourn Harris County Deputy Sheriff Darren Goforth today, Governor Greg Abbott has ordered all flags to be flown at half staff and asked all Texas officers to turn their lights on for one minute at 11:00 - the time his funeral service begins.",photo
57265377,M,376,"College football starts TODAY! My Alma Mater, #2 TCU, kicks off Big 12 play tonight on ESPN. Will you be watching? #GoFrogs",photo
57265377,M,377,"On this day in 1945, the formal ceremonies, marking the surrender of Japan and the end of WWII, took place aboard the USS Missouri. General of the Army Douglas MacArthur signed the Instrument of Surrender, as Supreme Allied Commander, on board USS Missouri (BB-63), 2 September 1945.",photo
57265377,M,378,It's opening day of dove season. Happy hunting!,photo
57265377,M,379,"On your mark, get set, Blue Bell! Your favorite Texas ice cream is back on shelves today.",photo
57265377,M,380,"Every day, law enforcement officers put their lives on the line for our safety. This year alone, 10 officers in Texas have lost their lives in the line of duty. Please take the time to thank an officer today for selflessly and bravely protecting our communities.",photo
57265377,M,381,I am absolutely stunned by this unprovoked murder. My deepest prayers and condolences are with the deputy's family and Sheriff's Office during this difficult time.,link
57265377,M,382,"During a recent campaign stop, Hillary Clinton likened #GOP candidates to terrorists. However, a quick look at Hillary's problematic past (cough...#Benghazi) proves this isn't the first time she's had trouble defining what is and what is not terrorism. Do you agree?",photo
57265377,M,383,"Enjoyed a great Wednesday in #Hamilton County talking to #conservatives about job creation, opportunity, and the American dream!",video
57265377,M,384,"#TBT to the Father of Texas, Stephen F. Austin.",photo
57265377,M,385,"Liberty, Teddy, Me. Happy National Dog Day!",photo
57265377,M,386,"Today, Chris Kyle will be posthumously awarded the Texas Legislative Medal of Honor by Governor Abbott. This is the highest military decoration that can be awarded to a soldier by the State of Texas. Chris Kyle is an American Hero, and I am proud to lead the charge to ensure he is also awarded the well-deserved Congressional Medal of Honor.",photo
57265377,M,387,"Sickening. The latest video in the ongoing Planned Parenthood scandal claims the organization received up to $75 per fetal 'body part'. For years, liberals have told us that abortion is a necessary thing ... and that Planned Parenthood is an honorable organization. What an egregious lie. It's time to defund Planned Parenthood once and for all. Do you agree?  http://thehill.com/policy/healthcare/251866-latest-video-claims-planned-parenthood-received-up-to-75-per-body-part",photo
57265377,M,388,Welcome back to the students and teachers of Congressional District 25! Here's to a fantastic year.,photo
57265377,M,389,,photo
57265377,M,390,"Today, two U.S. Marines heroically prevented a would be terrorist massacre in France. Our prayers are with the marine who was critically injured saving potentially hundreds of lives.",video
57265377,M,391,"Each year, the Texas Parks and Wildlife Department issues about 2.5 million hunting and fishing licenses through the agency's 28 field offices, more than 50 state parks and at over 1,700 retailers across the state. If you love hunting or fishing in the Lone Star State, don't forget to renew your license here ==> https://tpwd.texas.gov/business/licenses/online_sales/",photo
57265377,M,392,"Unbelievable. According to a recent and secret side deal, Iran is allowed use its own experts and equipment in the search for evidence for activities that it has consistently denied -- trying to develop nuclear weapons. How can our president allow such an incredible threat to monitor itself? This deal is putting millions of Americans at risk, and I will continue to fight to stop it.  http://www.foxnews.com/politics/2015/08/19/dangerous-farce-lawmakers-rip-iran-deal-over-claim-tehran-can-use-own-nuke/?intcmp=hplnws",photo
57265377,M,393,This morning I visited with conservatives from the greatest dairy producing county in all of America. Can you name this Texas county? Watch the video to find out!,video
57265377,M,394,#HillaryBeLike I don't know if the towel was 100% cotton. That's for the investigators to find out. #tcot,photo
57265377,M,395,"Enjoyed a great evening in Bosque County talking to conservatives about the 2nd Amendment, Planned Parenthood, and other important issues facing our country. Can't wait to visit again.",video
57265377,M,396,"On this day 95 years ago, the 19th Amendment was ratified, guaranteeing women the right to vote! I'm proud that this effort was led by a Republican Congress.",photo
57265377,M,397,I had a great time in Lampasas today talking to small business leaders about tax reform and small businesses.,video
57265377,M,398,Always a good time in historic Burnet Co. Enjoyed talking to the Texas Farm Bureau and seeing the beautiful hill country out here.,video
57265377,M,399,"Happy Birthday, David Crockett! Born on this day in 1786.",photo
57265377,M,400,Today - on its 70th anniversary - we commemorate and celebrate #vjday. Thank you to the heroic men and women who daily put their lives on the line for our freedoms.,photo
57265377,M,401,"Following a lengthy period of lies and deceit from Hillary Clinton, The #FBI has taken possession of the personal e-mail server used during her tenure as secretary of state. Hopefully now we can discover the truth about this ongoing scandal. One thing's for sure - Hillary Clinton cannot be trusted.  http://www.foxnews.com/politics/2015/08/13/fbi-reportedly-takes-possession-blank-clinton-email-server/?intcmp=hpbt1",photo
57265377,M,402,Blue Bell lovers rejoice - your favorite Texas ice cream is back on the road!,photo
57265377,M,403,"ICYMI: I was proud to meet with the Austin Pregnancy Resource Center and Austin Area Life Affirming Coalition last week. Unlike Planned Parenthood, APRC actively preserves the sanctity of life and is a true resource for women's healthcare. As your Congressman, I am proud to stand for life and the unborn and am committed to defunding Planned Parenthood once and for all.",photo
57265377,M,404,"Help me wish the Texas DPS a Texas-sized Happy Birthday! On August 10, 1935—80 years ago today—the Texas Department of Public Safety was established as the result of legislation prompted by the election of Gov. James Allred, whose platform included a pledge of better law enforcement.",photo
57265377,M,405,"In the wake of the shocking Planned Parenthood revelations, I was proud to meet with the Austin Pregnancy Resource Center and Austin Area Life Affirming Coalition last week. Unlike Planned Parenthood, APRC actively preserves the sanctity of life and is a true resource for women's healthcare. As your Congressman, I am fully committed to defunding Planned Parenthood.",photo
57265377,M,406,Today is Purple Heart Day. It's been one of the great honors of my career to work to make sure the victims of the 2009 terrorist attack at Fort Hood were awarded the Purple Heart and Defense of Freedom medals and the corresponding benefits. Thank you to the brave men and women who put their lives on the line each and every day for our freedoms.,photo
57265377,M,407,The first Republican presidential debate is in the books! Who do you think performed the best?,photo
57265377,M,408,A 5th video was recently released in the ongoing Planned Parenthood fetal tissue scandal. Absolutely disgusting. I am sick and tired of this organization's lies. It's time that we defunded Planned Parenthood once and for all.,photo
57265377,M,409,29 Days. Who's your pick to win the Big 12? #CollegeFootball,photo
57265377,M,410,We need to listen to Prime Minister Benjamin Netanyahu - בנימין נתניהו and our allies. Obama's politically motivated deal with Iran will simply enable their nuclear capabilities. We must entirely halt Iran's pathway to a bomb. Do you agree?,photo
57265377,M,411,Happy 225th Birthday to the U.S. Coast Guard!,photo
57265377,M,412,,photo
57265377,M,413,Barack Obama's recent Carbon Rule is yet another lawless attempt to grab power from the states. Help me tell Obama - Texans don't need more federal regulations.,photo
57265377,M,414,It was recently reported that Hillary Clinton shut down part of a high-end department store so she could get a $600 haircut. This is not the behavior of your everyday taxpayer. Hillary Clinton is clearly out of touch with hardworking Americans. Do you agree?,photo
57265377,M,415,"On this day in 1956, President Eisenhower signed ""In God We Trust"" into law. God Bless America.",photo
57265377,M,416,"Sickening. A new video just released by the Center for Medical Progress shows a former clinical worker at StemExpress describing her job of identifying pregnant women ""who met criteria for fetal tissue orders and to harvest fetal body parts after their abortions."" The more we uncover, the more disturbing the revelations become. For years, liberals have told us that abortion is a necessary thing ... and that Planned Parenthood is an honorable organization. What a lie. It's time to defund Planned Parenthood for good.  http://www.foxnews.com/politics/2015/07/28/new-planned-parenthood-video-focuses-on-payment-for-fetal-tissue/?intcmp=hpbt1",photo
57265377,M,417,"On this day in 1953, the Korean War ended with the signing of an armistice by U.S. and North Korean delegates at Panmunjom, Korea. Today, we honor the brave men and women of our armed services who fought and continue to fight to protect our freedoms. Thank you.",photo
57265377,M,418,"Yesterday, two inspectors general officially asked the #DOJ to open a criminal investigation into the Hillary Clinton email scandal. The 2016 presidential hopeful put the American people at risk by potentially mishandling sensitive government information. Americans deserve better. Do you agree?",photo
57265377,M,419,"Unbelievable. In his recent attack against the 2nd Amendment, Barack Obama likened Social Security recipients to convicted felons and drug addicts. In Texas, 2nd Amendment rights are held sacred. Why do you support the 2nd Amendment? Let us know!  http://www.foxnews.com/politics/2015/07/20/obama-looks-to-ban-social-security-recipients-from-owning-guns/",photo
57265377,M,420,Amazing. Proud and honored to see the brave citizens of District 25 standing up for our military.,link
57265377,M,421,"Planned Parenthood is in full damage control mode. After a second undercover video surfaced showing a Planned Parenthood official negotiating reimbursement for fetal tissue, Americans have seen enough. For years, liberals have told us that abortion is a necessary thing ... and that Planned Parenthood is an honorable organization. What a lie. It's time to defund Planned Parenthood. Do you agree?",photo
57265377,M,422,"For the first time in over 5 years, Texas is not in a drought. This is outstanding news for Texas farmers!",link
57265377,M,423,"Five years ago today, Barack Obama signed the Dodd-Frank law, the most extensive rewrite of our country's financial laws since the New Deal. This law has been a complete failure from the start - crushing small banks, limiting access to credit, and planting the seeds of financial instability. Obama told the country that this legislation would ""lift the economy,"" but Dodd-Frank has done anything but. Help me tell Obama: Dodd-Frank is a complete failure.",photo
57265377,M,424,"On July 20th, 1969, a global audience watched on television as Apollo 11 Astronaut Neil Armstrong took his first step onto the moon. As he stepped onto the moon's surface he proclaimed, ""That's one small step for man, one giant leap for mankind."" May we always remember this incredible feat of American ingenuity and the great quest for human exploration.",photo
57265377,M,425,,link
57265377,M,426,"For years, liberals have told us that abortion is a necessary thing ... and that Planned Parenthood is an honorable organization.  What a lie.   Thanks to the video that came out this week, we've seen that conservatives have been right all along when we've criticized the evil that is abortion.  Caught on video was a Planned Parenthood doctor talking about how they can perform an abortion and then harvest parts of the dead baby.  Sickening?  Yes.  Surprising?  No.  We've always known that abortion is evil and that Planned Parenthood is little more than a for profit abortion business.   But now the rest of the world knows what we conservatives have always known: abortion is evil ... abortion is murder.",photo
57265377,M,427,"Recently, Hillary Clinton declared war on Voter ID in Texas. The Lone Star State requires an acceptable photo ID in order to vote. To most Texans, that's not too much to ask. Help me tell Hillary - In Texas, we want Voter ID!",photo
57265377,M,428,"""Why has the Texas economy grown so quickly? It's a great place to do business and to live."" I whole-heartedly agree.   Why do you think Texas is such a great place to do business?",link
57265377,M,429,"My tax reform plan, called Jumpstart America, is more than just talk, and it is different from other proposals. Read more here:",link
57265377,M,430,Who's your pick to stop Hillary in 2016!  Take our GOP Presidential Straw Poll: http://bit.ly/1HbZu4V,photo
57265377,M,431,"On this day in 1776, the first public reading of the Declaration of Independence occurred as Colonel John Nixon read it to an assembled crowd in Philadelphia. God Bless America.",photo
57265377,M,432,,photo
57265377,M,433,"Hillary Clinton has finally granted her first sit down interview with CNN. From Benghazi to Emailgate, Hillary's career has been marred by controversy and scandal. There's a good reason she's avoided the media until now. Do you agree?",photo
57265377,M,434,Join me in wishing George W. Bush a Texas-sized Happy Birthday!,photo
57265377,M,435,Happy Fourth of July!,photo
57265377,M,436,"The Obama Administration has regretfully allowed nuclear talks with Iran to go into overtime. With each passing day, Tehran is exploiting the situation and the U.S.' position is weakening. Iran has a proven record of cheating on its nuclear program. Help me tell Obama: Don't Budge on Iran.",photo
57265377,M,437,"Welcome to the Lone Star State, Rio Ammunition! In Texas, we will always fight to protect our second amendment rights.",link
57265377,M,438,Recent emails suggest Barack Obama's staff knew about Hillary Clinton's controversial email arrangement as early as 2009. I wouldn't trust these two as far as I could throw them. Do you?  http://www.foxnews.com/politics/2015/06/30/emails-reveal-obama-staff-knew-clinton-private-account-in-200/,photo
57265377,M,439,Justice Antonin Scalia's dissenting ObamaCare opinion perfectly captures the injustice of last week's ruling. Do you agree with Justice Scalia?,photo
57265377,M,440,The Supreme Court has dealt a huge blow to the #EPA. This ruling is a victory for the energy industry and puts a much tighter leash on the historically unruly EPA.,link
57265377,M,441,"One year ago today, the Islamic State of Iraq and Greater Syria was officially declared. It's time for Barack Obama to declare a swift and decisive plan to stop this reign of these radical Islamic terrorists.   SIGN your name to help me tell Obama - we need a plan to stop #ISIS: http://www.rogerforcongress.com/we-need-a-plan-to-stop-isis",photo
57265377,M,442,"Had a fantastic time this weekend running the Keep Austin Weird 5K.  A big thanks to everyone who attended our post party ""Keep Austin Really Weird, Vote Republican!""",photo
57265377,M,443,"Today's Supreme Court ruling on gay marriage is a travesty.  And I can do no better than to quote from Justice Scalia's dissent: ""The opinion is couched in a style that is as pretentious as its content is egotistic.""   Let me be clear: I will never stop fighting for the right of religious expression.  It's one of the very reasons our country was founded and it is an essential part of the 1st Amendment.  No Supreme Court ruling can change that.  The Supreme Court is not supreme over biblical principals. Not now.  Not ever.",status
57265377,M,444,"Since I first began running for office, I have called for the full repeal of Obamacare.  Not parts of it.  Not most of it.  All of it. The Obama White House may have won a battle today with a liberal Supreme Court decision, but eventually, we the people will win the war.  We must charge ahead, keep up the fight and end Obamacare!",photo
57265377,M,445,The best state in the U.S. to make a living is... you guessed it. Always proud to be a small businessman in Texas!,link
57265377,M,446,"This is a huge victory for Laura & Marvin Horne and private property rights at #SCOTUS. As your Congressman, I will fight to protect the private property rights of ALL Texans.",video
57265377,M,447,You won't believe why conservative filmmaker James O'Keefe was detained by the feds while returning to America through U.S. customs.,link
57265377,M,448,Congratulations to the Tarleton State University men's rodeo team on winning its third national title!,photo
57265377,M,449,Happy Father's Day!,photo
57265377,M,450,Congrats to the Horned Frogs on last night's victory over LSU! They say great pitching always beats great hitting. My Alma Mater proved that last night. #collegeworldseries,photo
57265377,M,451,Despite her persistent claims to the contrary - recent emails show that Hillary #Clinton put America's national security at risk when she used her personal email account to handle high level classified negotiations in 2011. This is unacceptable for a 2016 hopeful. Can we really trust Hillary?  http://www.foxnews.com/politics/2015/06/17/clinton-used-personal-email-for-sensitive-libya-negotiations-documents-show/?intcmp=latestnews,photo
57265377,M,452,"My prayers go out to the victims, families, and community of Charleston during this devastating time. #prayforcharleston",status
57265377,M,453,"With two entries this week, the field for 2016 seems to be growing by the day. Do you have a frontrunner for the 2016 #Republican nomination?   Tell us here: http://www.rogerforcongress.com/who-is-your-pick-for-2016",photo
57265377,M,454,Texans: Please be safe throughout this week as Tropical Storm Bill brings heavy rains and potential flooding back to Texas. You can view live updates here:,link
57265377,M,455,"Voter Registrar Alert! The Travis County Elections Division is looking for volunteers to help register voters. This is a great chance to congratulate our newest citizens and to encourage them to exercise their recently acquired right to vote. Travis #GOP will be on hand with information about our party. If you can help, please call 512-302-1776.",photo
57265377,M,456,"Recent security concerns about #Obamacare's extensive data warehouse is just another reason to repeal this destructive legislation. In a trend that has become all too common, Barack Obama is lacking a real plan for his healthcare law. It's time to repeal. Do you agree?  http://www.foxnews.com/politics/2015/06/15/vast-obamacare-data-warehouse-raises-privacy-concerns/",photo
57265377,M,457,Happy 240th birthday to the U.S. Army! Grateful to the brave men and women stationed at Fort Hood and all over the world.,photo
57265377,M,458,Proudly waving the Stars and Stripes today. Happy #FlagDay!,photo
57265377,M,459,Great crowds today at the Texas Republican Assembly in Waco and the Heart of Texas Conservative Leadership Conference in Hillsboro!,photo
57265377,M,460,"Happy Birthday, 41!",photo
57265377,M,461,Barack Obama is attempting to bypass Congress (again!) by using a trade agreement to push through changes to #immigration and #climate legislation. Unacceptable. Help me tell Obama to Stop Bypassing Congress!  http://www.washingtontimes.com/news/2015/jun/10/gop-leaders-move-cut-immigration-out-trade-talks/,photo
57265377,M,462,"In her recent trip to #Texas, Hillary #Clinton declared war on Voter ID. Texas requires an acceptable photo ID in order to vote, drastically cutting down on voter fraud. Help me tell Hillary - In Texas, we support Voter ID!",photo
57265377,M,463,"Nine months in, President Obama STILL doesn't have a ""complete strategy"" to combat #ISIS. Our president's lack of foreign policy experience is costing lives. As a member of the House Committee on Financial Services' Task Force to Investigate Terrorism Funding, I am serious about stopping #terrorism. Are you with me?  http://thehill.com/policy/defense/244272-obama-we-dont-yet-have-a-compete-strategy-against-isis",photo
57265377,M,464,"Following a series of legal setbacks and millions of taxpayer dollars wasted, Barack Obama has suspended his lawless #amnesty program. Do you want to stop Obama's amnesty for good?  http://www.washingtonpost.com/politics/obama-administration-ceases-preparation-for-immigration-program/2015/06/07/12a142e6-0ba4-11e5-95fd-d580f1c5d44e_story.html",photo
57265377,M,465,"On June 6, 1944, the Allies invaded the beaches of Western Europe in the largest amphibious attack in history. The operation began the invasion of German-occupied western Europe and ultimately led to the liberation of France from Nazi control. 71 years later, we remember their bravery and sacrifice. #dday",photo
57265377,M,466,,photo
57265377,M,467,"Don't mess with #Texas! Houston, Austin, and San Antonio land in the top five of America's fastest growing cities.   http://www.kcci.com/project-economy/fastest-growing-us-cities-texas-is-king/33239070",photo
57265377,M,468,It was bound to happen... Hillary Clinton is in #Texas today. Do you want another #Clinton campaigning in our great state? Neither do I.,photo
57265377,M,469,"Barack Obama's strategy of ""leading from behind"" has done just that: left us behind.  It's time to change strategies and get serious about fighting terrorists.  As a recent member of the House Committee on Financial Services' Task Force to Investigate #Terrorism Funding, I'll find where their money is coming from ... and stop it.  Are you with me?",photo
57265377,M,470,"The current crude oil export ban was enacted in 1975 and is still in place today, some 40 years later. It's time to end the ban on crude #oil exports and put the United States on a path to #energy independence. Do you agree?",photo
57265377,M,471,Barack Obama and the #EPA recently bulldozed the #Constitution by extending federal jurisdiction over tens of millions of acres of privately held land. This is an outrageous abuse of YOUR private property rights.   Sign your name today if you're sick and tired of this administration trampling the constitution: http://www.rogerforcongress.com/help-me-fight-the-epa,photo
57265377,M,472,Happy Birthday to Patrick Henry - an original Founding Father and champion of American #Liberty.,photo
57265377,M,473,The administrative costs for #Obamacare plans are expected to swell by more than a quarter of a trillion dollars over the next decade. Hardworking taxpayers deserve better. I will always fight to repeal this lawless and overreaching legislation.  http://thehill.com/policy/healthcare/243188-overhead-costs-exploding-under-obamacare,photo
57265377,M,474,Barack Obama's #amnesty suffered a huge blow in a federal appeals court yesterday. This is a significant victory for the Rule of Law.,photo
57265377,M,475,Terrorist networks are no longer contained within the borders of sympathetic Middle East nations but are expanding across multiple continents. I am honored to serve on the Task Force to Investigate Terrorism Financing because it will allow me to help carry out Congress' constitutional duty to provide for the common defense of the United States.,link
57265377,M,476,Our thoughts and prayers are with all of the families affected by this weekend's natural disasters. Please be safe on the roads today.,photo
57265377,M,477,Today we honor the selfless men and women of our armed forces who gave their lives in service of our country. We will always remember your sacrifice. #MemorialDay2015,photo
57265377,M,478,Our thoughts and prayers are with the citizens of Wimberley and Hays County during this difficult time.,status
57265377,M,479,"With the recent #ISIS takeover in Syria, it is disturbingly apparent that Barack Obama is lacking any real plan.  Our president's lack of foreign policy experience is costing lives. We need a decisive plan to stop ISIS in its tracks. Do you agree?  http://www.foxnews.com/world/2015/05/21/isis-controls-50-percent-syria-after-takeover-palmyra-monitoring-group-says/",photo
57265377,M,480,We put our own twist on David Letterman's classic Top 10 list.,photo
57265377,M,481,I am proud to join 51 House Republicans in demanding that IRS Commissioner John Koskinen investigate the Clinton Foundation's tax exempt status. Bearing the #Clinton name doesn't give Hillary the right to commit these egregious reporting violations.,link
57265377,M,482,"On this day in 1932, Amelia Earhart became the first woman to embark on a solo flight across the Atlantic Ocean. May we often reflect on American ingenuity and the pioneers who shaped our storied history.",photo
57265377,M,483,"After almost a year, Hillary Clinton is finally coming clean about her secret email account. This kind of cover up is littered with corruption and deceit. Just another example of why Americans don't want another #Clinton in the white house.",link
57265377,M,484,Congrats to the Lone Star State's newest #college graduates! You're graduating in THE best state to build a #business. Go get 'em.,photo
57265377,M,485,Every day law enforcement officers selflessly put their lives on the line to protect #Texas communities and families. Show your appreciation and thank a police officer today! #NationalPoliceWeek,photo
57265377,M,486,"Yesterday, #Congress passed the Pain-Capable Unborn Child Protection Act that protects #unborn children by prohibiting abortions after 20 weeks of pregnancy. As a father, I proudly support this legislation and strongly believe that every effort should be made to protect the sanctity of life.",photo
57265377,M,487,"On this day in 1607, #Jamestown was settled in the Colony of Virginia, making it the first permanent English settlement in the Americas. May we always remember our great country's humble beginnings.",photo
57265377,M,488,"Hillary Clinton's presidential campaign has been marred by scandal and corruption. Recent allegations show that during her role at the State Department, her office gave blanket and unfettered approval for husband Bill Clinton to appear at 220 paid events, earning the family nearly $50 million. Our presidential hopefuls must be held to a higher ethical standard. Americans don't want another #Clinton in the white house. Do you agree?  http://www.foxnews.com/politics/2015/05/12/state-department-okd-most-bill-clinton-speech-requests-within-days/",photo
57265377,M,489,I believe allowing for 100% depreciation of fixed assets will encourage investments and create jobs for hardworking #Texans. My #JumpstartAmerica plan will do just that.,photo
57265377,M,490,"For the 11th year, Chief executives have shown that they favor pro-growth, low-tax states, by ranking #Texas the best state for #business. Proud and grateful to be a small businessman in Texas!  http://www.prnewswire.com/news-releases/texas-is-no-1-state-for-business-it-continues-to-outshine-all-other-states-in-driving-business-300079288.html",photo
57265377,M,491,"Today we celebrate Victory in Europe Day. May 8th, 1945 marks the allies defeat of the Nazis. On this day 70 years ago, the good and the free triumphed over evil.",photo
57265377,M,492,#NursesWeek is a perfect time to show your thanks for the selfless and heroic nursing professionals that protect our loved ones each and every day. Show your appreciation and thank a nurse today!,photo
57265377,M,493,My deepest condolences to the Wright family on the passing of former Speaker Jim Wright yesterday. Speaker Wright was a longtime family friend and an accomplished Texas lawmaker. He will be greatly missed.,link
57265377,M,494,Today is National Day of Prayer.,photo
57265377,M,495,"The House GOP #budget has passed the Senate and is heading to Obama's desk! I am proud to support this fiscally #conservative bill that will cut spending, repeal #Obamacare and balance the budget.",photo
57265377,M,496,"As a small-business owner, I believe that lowering the capital gains tax rate will spur #job creation and encourage increased #investments. My Jumpstart America plan will lower the capital gains tax rate to 15% and get our economy back on track. #JumpstartAmerica",photo
57265377,M,497,"May is #Military Appreciation Month to honor the current and former members of the armed forces, including those who have died in the pursuit of #freedom. Thank you to the men and women who selflessly serve our country each and every day.",photo
57265377,M,498,"Barack Obama is attacking our #conservative values. As Chairman of the House Conservatives Fund, I am prepared to take on Obama's liberal agenda. Are you with me? LIKE the House Conservatives Fund Today!",link
